284783737760 589726 0 1 1 1 0 0 0 0
286248925440 594478 1 1 1 1 0 0 0 0
287221653600 536713 1 1 1 1 0 0 0 0
287780140480 580525 1 1 0 0 0 0 1 0
288407009360 720332 1 0 0 0 0 0 1 0
289415024480 1042668 1 1 0 0 0 0 0 0
290949685360 531636 1 1 0 0 0 0 0 0
292607733920 601185 0 0 0 1 1 1 0 0
292616252960 605415 1 1 1 0 0 0 0 0
292848317120 697844 1 0 0 0 0 0 1 1
294204411600 470011 1 1 0 0 0 0 0 0
294328139920 591111 1 1 0 0 0 0 0 0
295547454960 692275 0 0 0 0 1 1 0 0
296579322400 667769 0 0 0 0 0 0 1 1
297703062880 600262 1 1 1 1 0 0 0 0
297827328800 505958 1 1 1 0 0 0 0 0
302265687840 519797 1 1 0 0 0 0 0 0
304323655360 781557 1 1 1 1 0 0 0 0
305925205200 684957 1 1 1 1 0 0 0 0
306000251600 571596 1 1 1 1 0 0 0 0
306782202160 753849 0 0 1 1 0 0 0 0
307040367840 615073 0 1 1 1 0 0 0 0
307100723440 566298 0 1 1 1 0 0 0 0
308308094880 657548 0 0 0 0 0 0 1 1
309261738240 722859 1 1 0 0 1 0 0 0
311996120480 706787 0 0 0 0 1 1 0 0
313280264720 555099 1 1 1 1 0 0 0 0
313747272400 628342 0 0 0 0 1 1 0 0
314165719840 643808 0 0 1 1 0 0 0 0
315101488160 710609 1 0 0 0 0 0 1 1
319042908240 604156 0 0 1 1 0 0 0 0
319604352880 605579 1 1 1 1 0 0 0 0
319878286240 629508 0 1 1 0 0 0 0 0
321056907680 631569 0 1 1 1 0 0 0 0
322245586640 543020 1 1 1 1 0 0 0 0
322898348960 642391 1 1 1 1 0 0 0 0
324197299760 593668 0 0 0 1 1 1 0 0
324585982560 562833 1 1 1 0 0 0 0 0
326127983200 577430 0 0 1 1 0 0 0 0
326688352480 583581 0 0 0 0 1 1 0 0
327870451840 591161 1 1 1 1 0 0 0 0
328934147200 459923 1 1 0 0 0 0 0 0
329184035840 649095 0 0 1 1 0 0 0 0
329635374720 552810 0 0 0 1 0 0 1 0
329688652160 582335 0 0 1 1 0 0 0 0
329874349200 644104 0 0 0 0 0 1 0 1
334010954960 606622 0 0 0 0 0 0 1 1
334721138800 522765 1 1 0 0 0 0 0 0
336568790560 573457 1 1 1 1 0 0 0 0
338009444000 633276 1 1 1 0 0 0 0 0
339234147040 718460 0 0 0 0 0 1 1 0
339391164560 527411 1 1 0 0 1 0 0 0
339528797600 542642 1 1 1 1 0 0 0 0
340709892400 669046 1 0 0 0 1 1 0 0
340959319920 516491 1 0 0 0 1 0 0 0
341274615840 710765 0 1 1 1 0 0 1 1
344919921200 549641 1 1 1 1 0 0 0 0
